UID,SLX,filename,cellcycle,min_ploidy,max_ploidy
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001638_R67-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000085_R44-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000084_R44-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000081_R44-C15.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000080_R44-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000083_R44-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000082_R44-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000077_R44-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000076_R44-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000079_R44-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000078_R44-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000599_R51-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000598_R51-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000595_R51-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000594_R51-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000593_R51-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000592_R51-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000601_R51-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000600_R51-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001017_R57-C67.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001271_R61-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001270_R61-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001267_R61-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001266_R61-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001269_R61-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001268_R61-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001263_R61-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001262_R61-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001265_R61-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001264_R61-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001145_R59-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001144_R59-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001143_R59-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001142_R59-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001140_R59-C54.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001139_R59-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001138_R59-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001137_R59-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001669_R67-C39.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000965_R57-C15.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000964_R57-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001072_R58-C54.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000966_R57-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001070_R58-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001071_R58-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000963_R57-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000288_R47-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000289_R47-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000286_R47-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000287_R47-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000284_R47-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000285_R47-C15.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000282_R47-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000283_R47-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000280_R47-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000281_R47-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000255_R46-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000254_R46-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000253_R46-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000658_R52-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000259_R46-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000258_R46-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000256_R46-C54.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000653_R52-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000652_R52-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000261_R46-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000260_R46-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000657_R52-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000656_R52-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000655_R52-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000654_R52-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001553_R65-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001546_R65-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001547_R65-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001544_R65-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001545_R65-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001550_R65-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001551_R65-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001548_R65-C54.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000016_R43-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000017_R43-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000010_R43-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000011_R43-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000008_R43-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000009_R43-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000014_R43-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000015_R43-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000012_R43-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000013_R43-C15.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000402_R48-C64.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000403_R48-C65.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000404_R48-C66.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000405_R48-C67.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000398_R48-C60.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000399_R48-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000400_R48-C62.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000401_R48-C63.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000406_R48-C68.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000407_R48-C69.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001434_R64-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001435_R64-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001661_R67-C31.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001568_R66-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001569_R66-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001567_R66-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001565_R66-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001570_R66-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001571_R66-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001368_R63-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001369_R63-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001370_R63-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001371_R63-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001372_R63-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001373_R63-C15.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001374_R63-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001375_R63-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001376_R63-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001377_R63-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001429_R64-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001431_R64-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001470_R64-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001471_R64-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001472_R64-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001473_R64-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001466_R64-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001468_R64-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001469_R64-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001433_R64-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001474_R64-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001475_R64-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000074_R44-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000075_R44-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000072_R44-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000073_R44-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000070_R44-C04.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000071_R44-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000069_R44-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001688_R67-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001689_R67-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000582_R51-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000583_R51-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000584_R51-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000585_R51-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000586_R51-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000587_R51-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000588_R51-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000589_R51-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000590_R51-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000591_R51-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001680_R67-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001681_R67-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001280_R61-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001281_R61-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001278_R61-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001276_R61-C54.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001274_R61-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001275_R61-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001272_R61-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001273_R61-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001134_R59-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001135_R59-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001126_R59-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001127_R59-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001129_R59-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001130_R59-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001131_R59-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001132_R59-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001133_R59-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000929_R56-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000928_R56-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000927_R56-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000926_R56-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000925_R56-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000924_R56-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000923_R56-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000922_R56-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000931_R56-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000930_R56-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001047_R58-C29.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001046_R58-C28.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000299_R47-C29.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000298_R47-C28.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001067_R58-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000293_R47-C23.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000292_R47-C22.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000291_R47-C21.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001059_R58-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000296_R47-C26.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001061_R58-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001060_R58-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000664_R52-C54.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000667_R52-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000660_R52-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000661_R52-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000662_R52-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000663_R52-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001381_R63-C23.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000250_R46-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000251_R46-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000246_R46-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000247_R46-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000248_R46-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000249_R46-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000242_R46-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000243_R46-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000244_R46-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000245_R46-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000025_R43-C27.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000024_R43-C26.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000023_R43-C25.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000022_R43-C24.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000021_R43-C23.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000020_R43-C22.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000019_R43-C21.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001677_R67-C47.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001676_R67-C46.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001675_R67-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001674_R67-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001673_R67-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001672_R67-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000027_R43-C29.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_000026_R43-C28.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A90553C,UID-DLP-SA928_SLX-A90553C_001651_R67-C21.bam,G2,3.4,4.6
